date,commodity_id,commodity_name,metric,value,threshold,severity,explanation
2025-05-02,WHEAT,Spring Wheat,Hedge ratio above target,4.24,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-02,WHEAT,Spring Wheat,Large net open exposure,-3118442.28,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-05,WHEAT,Spring Wheat,Hedge ratio above target,4.24,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-05,WHEAT,Spring Wheat,Large net open exposure,-3125994.02,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-06,WHEAT,Spring Wheat,Hedge ratio above target,4.24,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-06,WHEAT,Spring Wheat,Large net open exposure,-3147259.23,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-06,WHEAT,Spring Wheat,High margin requirement,1012504.36,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-07,WHEAT,Spring Wheat,Hedge ratio above target,4.24,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-07,WHEAT,Spring Wheat,Large net open exposure,-3199285.38,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-08,WHEAT,Spring Wheat,Hedge ratio above target,1.82,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-08,WHEAT,Spring Wheat,Large net open exposure,-1891902.11,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-08,WHEAT,Spring Wheat,High margin requirement,1028069.56,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-09,WHEAT,Spring Wheat,Hedge ratio above target,3.27,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-09,WHEAT,Spring Wheat,Large net open exposure,-5152091.62,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-09,WHEAT,Spring Wheat,High margin requirement,1178207.55,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-12,WHEAT,Spring Wheat,Hedge ratio above target,2.97,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-12,WHEAT,Spring Wheat,Large net open exposure,-4957017.6,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-12,WHEAT,Spring Wheat,High margin requirement,1208634.98,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-13,WHEAT,Spring Wheat,Hedge ratio above target,2.97,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-13,WHEAT,Spring Wheat,Large net open exposure,-4919208.68,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-13,WHEAT,Spring Wheat,High margin requirement,1205749.47,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-14,WHEAT,Spring Wheat,Hedge ratio above target,2.97,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-14,WHEAT,Spring Wheat,Large net open exposure,-4939710.18,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-14,WHEAT,Spring Wheat,High margin requirement,1302196.23,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-15,WHEAT,Spring Wheat,Hedge ratio above target,3.87,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-15,WHEAT,Spring Wheat,Large net open exposure,-7242357.87,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-15,WHEAT,Spring Wheat,High margin requirement,1407500.01,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-16,WHEAT,Spring Wheat,Hedge ratio above target,3.87,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-16,WHEAT,Spring Wheat,Large net open exposure,-7111765.98,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-16,WHEAT,Spring Wheat,High margin requirement,1377381.92,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-19,WHEAT,Spring Wheat,Hedge ratio above target,1.85,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-19,WHEAT,Spring Wheat,Large net open exposure,-4420832.9,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-19,WHEAT,Spring Wheat,High margin requirement,1416860.24,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-20,WHEAT,Spring Wheat,Hedge ratio above target,1.62,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-20,WHEAT,Spring Wheat,Large net open exposure,-3711021.67,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-20,WHEAT,Spring Wheat,High margin requirement,1272064.5,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-21,WHEAT,Spring Wheat,Hedge ratio above target,1.76,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-21,WHEAT,Spring Wheat,Large net open exposure,-4242036.3,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-21,WHEAT,Spring Wheat,High margin requirement,1386755.37,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-22,WHEAT,Spring Wheat,Hedge ratio above target,2.01,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-22,WHEAT,Spring Wheat,Large net open exposure,-4927908.41,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-22,WHEAT,Spring Wheat,High margin requirement,1500143.09,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-23,WHEAT,Spring Wheat,Hedge ratio above target,1.74,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-23,WHEAT,Spring Wheat,Large net open exposure,-4188801.51,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-23,WHEAT,Spring Wheat,High margin requirement,1396505.88,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-26,WHEAT,Spring Wheat,Hedge ratio above target,1.74,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-26,WHEAT,Spring Wheat,Large net open exposure,-4043393.14,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-26,WHEAT,Spring Wheat,High margin requirement,1392920.55,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-27,WHEAT,Spring Wheat,Hedge ratio above target,1.74,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-27,WHEAT,Spring Wheat,Large net open exposure,-4114481.81,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-27,WHEAT,Spring Wheat,High margin requirement,1419605.46,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-28,WHEAT,Spring Wheat,Hedge ratio above target,1.77,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-28,WHEAT,Spring Wheat,Large net open exposure,-4163135.42,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-28,WHEAT,Spring Wheat,High margin requirement,1438914.64,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-29,WHEAT,Spring Wheat,Hedge ratio above target,1.26,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-29,WHEAT,Spring Wheat,High margin requirement,1463359.24,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-30,WHEAT,Spring Wheat,Hedge ratio above target,1.57,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-30,WHEAT,Spring Wheat,Large net open exposure,-2483170.5,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-30,WHEAT,Spring Wheat,High margin requirement,1472418.1,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-02,WHEAT,Spring Wheat,Hedge ratio above target,1.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-02,WHEAT,Spring Wheat,Large net open exposure,-1938123.71,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-03,WHEAT,Spring Wheat,Hedge ratio above target,1.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-03,WHEAT,Spring Wheat,Large net open exposure,-1809361.55,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-04,WHEAT,Spring Wheat,Hedge ratio above target,1.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-04,WHEAT,Spring Wheat,Large net open exposure,-1806643.03,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-05,WHEAT,Spring Wheat,Hedge ratio above target,1.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-05,WHEAT,Spring Wheat,Large net open exposure,-1797631.67,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-06,WHEAT,Spring Wheat,Hedge ratio above target,1.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-06,WHEAT,Spring Wheat,Large net open exposure,-1743812.44,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-09,WHEAT,Spring Wheat,Hedge ratio above target,1.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-09,WHEAT,Spring Wheat,Large net open exposure,-1780988.96,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-10,WHEAT,Spring Wheat,Hedge ratio above target,1.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-10,WHEAT,Spring Wheat,Large net open exposure,-1732478.28,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-11,WHEAT,Spring Wheat,Hedge ratio above target,1.42,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-11,WHEAT,Spring Wheat,Large net open exposure,-1789641.08,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-12,WHEAT,Spring Wheat,Hedge ratio above target,1.7,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-12,WHEAT,Spring Wheat,Large net open exposure,-2424574.91,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-13,WHEAT,Spring Wheat,Hedge ratio above target,1.7,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-13,WHEAT,Spring Wheat,Large net open exposure,-2411488.45,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-16,WHEAT,Spring Wheat,Hedge ratio above target,2.21,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-16,WHEAT,Spring Wheat,Large net open exposure,-3179513.72,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-17,WHEAT,Spring Wheat,Hedge ratio above target,2.21,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-17,WHEAT,Spring Wheat,Large net open exposure,-3246171.05,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-18,WHEAT,Spring Wheat,Hedge ratio above target,4.08,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-18,WHEAT,Spring Wheat,Large net open exposure,-4582497.16,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-19,WHEAT,Spring Wheat,Hedge ratio above target,4.08,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-19,WHEAT,Spring Wheat,Large net open exposure,-4608122.03,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-20,WHEAT,Spring Wheat,Hedge ratio above target,2.1,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-20,WHEAT,Spring Wheat,Large net open exposure,-3109328.49,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-23,WHEAT,Spring Wheat,Hedge ratio above target,2.1,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-23,WHEAT,Spring Wheat,Large net open exposure,-3152121.82,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-24,WHEAT,Spring Wheat,Hedge ratio above target,2.23,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-24,WHEAT,Spring Wheat,Large net open exposure,-3333303.26,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-25,WHEAT,Spring Wheat,Hedge ratio above target,2.23,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-25,WHEAT,Spring Wheat,Large net open exposure,-3385458.61,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-26,WHEAT,Spring Wheat,Hedge ratio above target,2.23,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-26,WHEAT,Spring Wheat,Large net open exposure,-3320937.78,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-27,WHEAT,Spring Wheat,Hedge ratio above target,2.23,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-27,WHEAT,Spring Wheat,Large net open exposure,-3388524.56,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-30,WHEAT,Spring Wheat,Hedge ratio above target,2.23,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-30,WHEAT,Spring Wheat,Large net open exposure,-3394530.69,"abs <= 1,500,000",High,Residual price exposure needs review.
