date,commodity_id,commodity_name,contract_month,avg_cash_price_cad_mt,futures_price_cad_mt,usd_cad,basis_cad_mt,physical_quantity_mt,futures_quantity_mt,net_open_quantity_mt,physical_exposure_cad,futures_exposure_cad,net_open_exposure_cad,hedge_ratio,daily_pnl_cad,cumulative_pnl_cad,basis_risk_cad,margin_requirement_cad,var_95_cad,var_99_cad,stress_down_5pct_cad,stress_up_5pct_cad,physical_transaction_count,futures_position_count
2025-01-29,WHEAT,Spring Wheat,2025-03,294.98,289.8,1.36,5.18,3244.0,2993.76,6237.76,956908.63,867598.83,1824507.47,0.92,-10844.83,-46157.34,8523.33,248743.89,34966.35,49376.72,-81656.29,81656.29,6.0,3.0
2025-01-30,WHEAT,Spring Wheat,2025-03,298.84,290.88,1.36,7.96,3244.0,2993.76,6237.76,969436.96,870815.33,1840252.29,0.92,15744.82,-30412.51,8399.44,246186.06,35592.19,50260.49,-82318.24,82318.24,6.0,3.0
2025-01-31,WHEAT,Spring Wheat,2025-03,296.78,290.77,1.36,6.01,3244.0,2993.76,6237.76,962741.34,870489.61,1833230.95,0.92,-7021.34,-37433.85,8395.31,247057.71,35643.45,50332.87,-82034.13,82034.13,6.0,3.0
2025-02-03,WHEAT,Spring Wheat,2025-03,299.71,293.8,1.36,5.91,8429.0,2449.44,10878.44,2526221.87,719647.43,3245869.31,0.29,18584.4,-18849.46,21869.67,248604.08,36423.09,51433.81,-137031.25,137031.25,7.0,4.0
2025-02-04,WHEAT,Spring Wheat,2025-03,293.76,289.71,1.36,4.06,8429.0,2449.44,10878.44,2476136.76,709620.4,3185757.16,0.29,-60112.15,-78961.6,21588.54,241988.17,41520.05,58631.35,-134526.49,134526.49,7.0,4.0
2025-02-05,WHEAT,Spring Wheat,2025-03,290.75,285.7,1.36,5.06,8429.0,2449.44,10878.44,2450765.47,699793.25,3150558.72,0.29,-35198.44,-114160.04,21520.56,242599.74,42470.41,59973.36,-133020.28,133020.28,7.0,4.0
2025-02-06,WHEAT,Spring Wheat,2025-03,289.04,281.13,1.36,7.91,4814.0,2449.44,7263.44,1391438.56,688600.29,2080038.85,0.51,-25640.27,-139800.31,11301.87,234886.36,43038.64,60775.78,-90087.56,90087.56,8.0,4.0
2025-02-07,WHEAT,Spring Wheat,2025-03,287.97,284.99,1.36,2.98,4814.0,2449.44,7263.44,1386287.58,698061.01,2084348.59,0.51,4309.74,-135490.57,11723.97,253709.63,43043.46,60782.58,-90354.55,90354.55,8.0,4.0
2025-02-10,WHEAT,Spring Wheat,2025-03,295.94,288.82,1.36,7.12,4814.0,-2585.52,2228.48,1424674.42,-746758.16,677916.26,0.54,47780.93,-87709.65,11486.41,481052.82,46824.93,66122.47,-19649.07,19649.07,8.0,6.0
2025-02-11,WHEAT,Spring Wheat,2025-03,293.16,286.82,1.36,6.33,9161.0,-2585.52,6575.48,2685602.12,-741589.19,1944012.93,0.28,-8252.46,-95962.11,21811.09,474169.11,46605.23,65812.23,-70344.63,70344.63,9.0,6.0
2025-02-12,WHEAT,Spring Wheat,2025-03,302.97,290.35,1.36,12.62,9161.0,-2585.52,6575.48,2775471.53,-750696.42,2024775.1,0.28,80762.17,-15199.93,25193.98,425601.62,55813.96,78816.08,-73484.04,73484.04,9.0,6.0
2025-02-13,WHEAT,Spring Wheat,2025-03,297.08,292.28,1.37,4.8,9161.0,-8981.28,179.72,2721531.56,-2625010.8,96520.76,0.98,-58928.47,-74128.4,25388.72,590428.46,59625.25,84198.08,22389.28,-22389.28,9.0,7.0
2025-02-14,WHEAT,Spring Wheat,2025-03,298.67,288.86,1.37,9.81,9161.0,-8981.28,179.72,2736134.19,-2594372.96,141761.24,0.98,45240.47,-28887.93,25389.61,649292.87,58340.45,82383.79,20273.28,-20273.28,9.0,7.0
2025-02-17,WHEAT,Spring Wheat,2025-03,290.1,283.75,1.36,6.35,5872.0,-8981.28,-3109.28,1703443.71,-2548441.79,-844998.08,1.53,-32633.57,-61521.5,16274.26,600495.38,59190.32,83583.9,59284.34,-59284.34,10.0,7.0
2025-02-18,WHEAT,Spring Wheat,2025-03,288.28,282.19,1.36,6.09,5872.0,-8981.28,-3109.28,1692780.16,-2534395.07,-841614.91,1.53,3383.17,-58138.33,15709.32,625793.99,59052.22,83388.89,59008.55,-59008.55,10.0,7.0
2025-02-19,WHEAT,Spring Wheat,2025-03,295.58,287.42,1.36,8.16,5872.0,-7756.56,-1884.56,1735645.76,-2229409.09,-493763.33,1.32,-4160.38,-62298.71,14135.87,606853.08,58314.87,82347.66,42044.62,-42044.62,10.0,8.0
2025-02-20,WHEAT,Spring Wheat,2025-03,297.76,288.02,1.37,9.75,5872.0,-7756.56,-1884.56,1748458.46,-2234006.4,-485547.94,1.32,8215.39,-54083.32,13823.75,684577.01,58145.0,82107.79,41761.98,-41761.98,10.0,8.0
2025-02-21,WHEAT,Spring Wheat,2025-03,299.33,292.18,1.37,7.15,5872.0,-7756.56,-1884.56,1757654.02,-2266310.93,-508656.91,1.32,-23108.97,-77192.29,13772.98,643595.18,57051.2,80563.21,43009.39,-43009.39,10.0,8.0
2025-02-24,WHEAT,Spring Wheat,2025-03,296.27,281.68,1.36,14.58,5872.0,-7756.56,-1884.56,1739673.95,-2184892.64,-445218.69,1.32,63438.22,-13754.07,16763.2,650054.16,61851.04,87341.16,39657.67,-39657.67,10.0,8.0
2025-02-25,WHEAT,Spring Wheat,2025-03,294.94,287.57,1.36,7.37,11837.0,-6395.76,5441.24,3491204.78,-1839241.49,1651963.29,0.54,-53463.1,-67217.17,32930.25,733600.25,64693.71,91355.36,-47686.12,47686.12,8.0,9.0
2025-02-26,WHEAT,Spring Wheat,2025-03,298.26,289.18,1.36,9.08,10431.0,-6395.76,4035.24,3111150.06,-1849505.41,1261644.65,0.61,29034.92,-38182.25,28842.65,711870.65,65544.32,92556.52,-31970.73,31970.73,7.0,9.0
2025-02-27,WHEAT,Spring Wheat,2025-03,295.33,291.08,1.37,4.24,10431.0,-6395.76,4035.24,3080566.37,-1861702.76,1218863.6,0.61,-42781.05,-80963.3,29757.22,667804.79,67118.81,94779.9,-30137.52,30137.52,7.0,9.0
2025-02-28,WHEAT,Spring Wheat,2025-03,297.93,289.96,1.37,7.97,10431.0,-6395.76,4035.24,3107686.97,-1854517.77,1253169.2,0.61,34305.6,-46657.7,29632.48,660052.23,68441.24,96647.32,-31581.59,31581.59,7.0,9.0
2025-03-03,WHEAT,Spring Wheat,2025-03,297.29,286.18,1.37,11.11,10431.0,-6395.76,4035.24,3100990.27,-1830334.12,1270656.15,0.61,17486.95,-29170.75,30630.03,667289.67,68398.66,96587.2,-32522.9,32522.9,7.0,9.0
2025-03-04,WHEAT,Spring Wheat,2025-03,298.1,290.48,1.37,7.62,18354.0,1088.64,19442.64,5471364.11,316229.34,5787593.45,0.06,-19001.58,-48172.34,51647.65,851346.36,64856.09,91584.66,-234666.03,234666.03,9.0,10.0
2025-03-05,WHEAT,Spring Wheat,2025-03,296.72,291.4,1.37,5.32,16151.0,1088.64,17239.64,4792389.32,317228.61,5109617.93,0.07,-24292.55,-72464.89,45237.3,830817.87,64091.2,90504.55,-207557.0,207557.0,8.0,10.0
2025-03-06,WHEAT,Spring Wheat,2025-03,293.11,283.32,1.37,9.79,16151.0,1088.64,17239.64,4734019.61,308429.13,5042448.74,0.07,-67169.19,-139634.08,45797.88,821139.64,68355.06,96525.63,-204782.24,204782.24,8.0,10.0
2025-03-07,WHEAT,Spring Wheat,2025-03,290.71,283.66,1.37,7.05,16151.0,1088.64,17239.64,4695289.51,308801.99,5004091.5,0.07,-38357.24,-177991.32,41981.58,883293.25,69768.41,98521.45,-203251.68,203251.68,8.0,10.0
2025-03-10,WHEAT,Spring Wheat,2025-03,288.2,282.3,1.37,5.89,10452.0,1088.64,11540.64,3012224.59,307325.47,3319550.06,0.1,-42112.44,-220103.75,27574.79,830519.89,68424.97,96624.36,-135855.26,135855.26,9.0,10.0
2025-03-11,WHEAT,Spring Wheat,2025-03,292.62,286.75,1.37,5.87,16098.0,1088.64,17186.64,4710596.76,312172.64,5022769.4,0.07,51086.82,-169016.94,42760.66,911076.44,71648.64,101176.57,-204032.5,204032.5,10.0,10.0
2025-03-12,WHEAT,Spring Wheat,2025-03,293.3,285.67,1.37,7.63,12519.0,1088.64,13607.64,3671872.78,310994.4,3982867.18,0.09,9832.8,-159184.14,30384.53,837357.43,64050.6,90447.21,-162424.63,162424.63,11.0,10.0
2025-03-13,WHEAT,Spring Wheat,2025-03,292.75,286.45,1.37,6.3,12519.0,1088.64,13607.64,3664937.25,311844.52,3976781.77,0.09,-6085.41,-165269.55,29449.23,893913.08,60821.21,85886.93,-162189.72,162189.72,11.0,10.0
2025-03-14,WHEAT,Spring Wheat,2025-03,290.88,289.66,1.37,1.22,7334.0,1088.64,8422.64,2133343.26,315334.48,2448677.74,0.15,-19870.49,-185140.04,20023.53,846252.97,57854.3,81697.28,-101100.45,101100.45,10.0,10.0
2025-03-17,WHEAT,Spring Wheat,2025-03,299.45,291.97,1.37,7.48,-3910.0,-7076.16,-10986.16,-1170865.14,-2066057.57,-3236922.71,1.81,65372.91,-119767.13,10628.68,1045736.76,62908.67,88834.67,150137.48,-150137.48,10.0,11.0
2025-03-18,WHEAT,Spring Wheat,2025-03,299.03,294.29,1.37,4.74,-4234.0,-7076.16,-11310.16,-1266084.55,-2082441.0,-3348525.56,1.67,-14717.77,-134484.9,11733.27,977762.84,63003.53,88968.62,154765.43,-154765.43,9.0,11.0
2025-03-19,WHEAT,Spring Wheat,2025-03,294.77,292.37,1.37,2.4,-619.0,-7076.16,-7695.16,-182463.87,-2068868.93,-2251332.8,11.43,31591.98,-102892.93,1845.38,972560.26,64342.28,90859.1,110742.0,-110742.0,8.0,11.0
2025-03-20,WHEAT,Spring Wheat,2025-03,301.31,294.17,1.37,7.14,-619.0,-7076.16,-7695.16,-186510.89,-2081568.51,-2268079.4,11.43,-16746.61,-119639.53,1805.64,1025468.29,64431.82,90985.54,111538.86,-111538.86,8.0,11.0
2025-03-21,WHEAT,Spring Wheat,2025-03,303.12,297.26,1.37,5.86,-619.0,-7756.56,-8375.56,-187631.28,-2305735.19,-2493366.47,12.53,-23029.6,-142669.13,1812.31,1061721.5,64428.33,90980.61,122792.01,-122792.01,8.0,12.0
2025-03-24,WHEAT,Spring Wheat,2025-03,305.68,299.4,1.37,6.28,-256.0,-7756.56,-8012.56,-78253.57,-2322312.51,-2400566.08,30.3,-18160.72,-160829.85,591.24,1022978.86,59138.41,83510.6,119245.77,-119245.77,9.0,12.0
2025-03-25,WHEAT,Spring Wheat,2025-03,309.12,300.48,1.37,8.63,-256.0,-7756.56,-8012.56,-79133.7,-2330707.44,-2409841.13,30.3,-9275.05,-170104.9,601.85,968780.02,56384.82,79622.2,119700.72,-119700.72,9.0,12.0
2025-03-26,WHEAT,Spring Wheat,2025-03,303.64,295.5,1.37,8.14,-256.0,-7756.56,-8012.56,-77731.33,-2292027.02,-2369758.35,30.3,40082.78,-130022.12,590.68,965764.65,57481.1,81170.29,117710.6,-117710.6,9.0,12.0
2025-03-27,WHEAT,Spring Wheat,2025-03,299.42,292.43,1.37,6.99,-256.0,-7756.56,-8012.56,-76650.5,-2268223.69,-2344874.19,30.3,24884.16,-105137.96,574.64,963031.36,56451.72,79716.67,116477.2,-116477.2,9.0,12.0
2025-03-28,WHEAT,Spring Wheat,2025-03,303.0,295.65,1.37,7.36,-1835.0,-7756.56,-9591.56,-556008.67,-2293195.94,-2849204.61,4.23,-25890.26,-131028.22,4092.48,949121.75,55384.1,78209.06,136900.14,-136900.14,10.0,12.0
2025-03-31,WHEAT,Spring Wheat,2025-03,305.97,302.84,1.37,3.13,2214.0,-7756.56,-5542.56,677422.01,-2348985.0,-1671562.99,3.5,-61239.01,-192267.23,4646.79,1025809.42,58492.47,82598.45,90352.37,-90352.37,12.0,12.0
2025-04-01,WHEAT,Spring Wheat,2025-05,306.87,303.96,1.37,2.91,2214.0,-7484.4,-5270.4,679410.18,-2274972.44,-1595562.26,3.38,-6725.55,-198992.77,4866.76,484040.87,58341.44,82385.18,86572.22,-86572.22,12.0,4.0
2025-04-02,WHEAT,Spring Wheat,2025-05,305.66,305.1,1.37,0.56,2214.0,-7484.4,-5270.4,676735.67,-2283482.96,-1606747.29,3.38,-11185.02,-210177.8,5560.54,462947.76,58001.61,81905.3,87104.72,-87104.72,12.0,4.0
2025-04-03,WHEAT,Spring Wheat,2025-05,310.63,308.02,1.37,2.61,2605.0,-7484.4,-4879.4,809180.73,-2305323.18,-1496142.45,2.87,-10849.93,-221027.73,6297.98,421317.37,53131.76,75028.49,82898.93,-82898.93,10.0,4.0
2025-04-04,WHEAT,Spring Wheat,2025-05,305.41,304.19,1.37,1.21,2339.0,-7484.4,-5145.4,714344.63,-2276715.56,-1562370.93,3.2,15009.52,-206018.21,5982.04,459663.47,51829.37,73189.35,85261.99,-85261.99,11.0,4.0
2025-04-07,WHEAT,Spring Wheat,2025-05,305.25,302.48,1.37,2.77,2339.0,-7484.4,-5145.4,713975.07,-2263898.53,-1549923.45,3.2,12447.47,-193570.73,6087.99,460179.6,49547.46,69967.02,84635.92,-84635.92,11.0,4.0
2025-04-08,WHEAT,Spring Wheat,2025-05,308.34,306.63,1.37,1.71,5302.0,-7484.4,-2182.4,1634829.28,-2294967.02,-660137.73,1.41,-23831.63,-217402.36,14269.24,502030.55,46374.95,65487.05,49355.18,-49355.18,12.0,4.0
2025-04-09,WHEAT,Spring Wheat,2025-05,307.37,305.74,1.37,1.63,5302.0,-7484.4,-2182.4,1629665.14,-2288302.16,-658637.02,1.41,1500.71,-215901.65,14253.71,436199.23,46160.92,65184.82,49228.5,-49228.5,12.0,4.0
2025-04-10,WHEAT,Spring Wheat,2025-05,307.08,302.72,1.37,4.37,5302.0,-7484.4,-2182.4,1628148.76,-2265641.64,-637492.88,1.41,21144.15,-194757.51,14066.84,455957.89,46972.37,66330.67,48156.13,-48156.13,12.0,4.0
2025-04-11,WHEAT,Spring Wheat,2025-05,304.79,300.19,1.36,4.6,11001.0,-7484.4,3516.6,3353016.79,-2246762.99,1106253.8,0.68,6737.07,-188020.43,28038.38,491190.78,46502.7,65667.45,-21782.52,21782.52,11.0,4.0
2025-04-14,WHEAT,Spring Wheat,2025-05,306.28,302.49,1.36,3.79,11001.0,-7484.4,3516.6,3369430.28,-2263965.14,1105465.15,0.68,-788.65,-188809.09,27012.12,468092.69,38937.56,54984.56,-21578.95,21578.95,11.0,4.0
2025-04-15,WHEAT,Spring Wheat,2025-05,309.44,303.44,1.36,6.0,11001.0,-7484.4,3516.6,3404193.44,-2271090.29,1133103.16,0.68,27638.01,-161171.08,27307.28,470177.19,40293.9,56899.86,-22613.22,22613.22,11.0,4.0
2025-04-16,WHEAT,Spring Wheat,2025-05,312.6,305.46,1.36,7.15,16404.0,-10206.0,6198.0,5127956.02,-3117483.94,2010472.08,0.62,19698.56,-141472.52,41131.6,674237.75,39123.23,55246.75,-49244.04,49244.04,13.0,6.0
2025-04-17,WHEAT,Spring Wheat,2025-05,313.26,308.95,1.37,4.32,9054.0,-10206.0,-1152.0,2836292.26,-3153130.43,-316838.18,1.13,-24819.86,-166292.37,22070.62,685019.45,39670.92,56020.15,44204.83,-44204.83,13.0,6.0
2025-04-18,WHEAT,Spring Wheat,2025-05,306.09,301.59,1.36,4.49,15022.0,-10206.0,4816.0,4598053.94,-3078064.28,1519989.65,0.68,10094.65,-156197.73,36303.5,692036.27,39072.63,55175.29,-30018.94,30018.94,12.0,6.0
2025-04-21,WHEAT,Spring Wheat,2025-05,305.94,299.74,1.36,6.2,15022.0,-11702.88,3319.12,4595860.72,-3507868.06,1087992.66,0.78,16683.81,-139513.92,36256.03,679825.92,38953.2,55006.65,-8441.03,8441.03,12.0,7.0
2025-04-22,WHEAT,Spring Wheat,2025-05,306.0,298.52,1.37,7.48,9997.0,-20003.76,-10006.76,3059082.0,-5971582.45,-2912500.45,2.0,15160.49,-124353.43,23187.57,914261.72,39066.84,55167.11,176215.84,-176215.84,11.0,8.0
2025-04-23,WHEAT,Spring Wheat,2025-05,300.46,294.51,1.37,5.95,13933.0,-20003.76,-6070.76,4186309.18,-5891285.35,-1704976.17,1.44,24913.71,-99439.72,30365.4,834732.36,37326.12,52709.01,127111.9,-127111.9,12.0,8.0
2025-04-24,WHEAT,Spring Wheat,2025-05,297.17,293.6,1.37,3.57,13933.0,-20003.76,-6070.76,4140497.48,-5873197.95,-1732700.48,1.44,-27724.3,-127164.02,29067.2,894838.87,37654.67,53172.96,128040.0,-128040.0,12.0,8.0
2025-04-25,WHEAT,Spring Wheat,2025-05,299.91,293.7,1.37,6.21,8287.0,-20003.76,-11716.76,2485387.32,-5875116.31,-3389729.0,2.41,36285.93,-90878.09,16625.07,889552.06,38761.03,54735.27,194340.32,-194340.32,11.0,8.0
2025-04-28,WHEAT,Spring Wheat,2025-05,294.74,294.24,1.36,0.51,8287.0,-20003.76,-11716.76,2442526.95,-5885826.33,-3443299.37,2.41,-53570.38,-144448.47,17809.33,855176.99,37032.79,52294.79,196590.24,-196590.24,11.0,8.0
2025-04-29,WHEAT,Spring Wheat,2025-05,294.3,294.07,1.36,0.23,8287.0,-20003.76,-11716.76,2438897.25,-5882561.71,-3443664.47,2.41,-365.09,-144813.56,18999.79,875994.54,36882.48,52082.54,196572.2,-196572.2,11.0,8.0
2025-04-30,WHEAT,Spring Wheat,2025-05,296.86,292.92,1.36,3.95,8287.0,-20003.76,-11716.76,2460095.39,-5859437.37,-3399341.97,2.41,44322.49,-100491.07,17942.42,854959.88,39480.56,55751.34,194568.05,-194568.05,11.0,8.0
2025-05-01,WHEAT,Spring Wheat,2025-05,293.98,288.55,1.36,5.43,3335.0,-20003.76,-16668.76,980429.97,-5772108.95,-4791678.98,6.0,63461.85,-37029.22,7223.68,839206.85,44300.93,62558.28,249388.25,-249388.25,12.0,8.0
2025-05-02,WHEAT,Spring Wheat,2025-05,294.1,289.65,1.36,4.45,3335.0,-14152.32,-10817.32,980816.83,-4099259.11,-3118442.28,4.24,-21649.28,-58678.5,6866.27,985462.8,45656.02,64471.84,165730.28,-165730.28,12.0,9.0
2025-05-05,WHEAT,Spring Wheat,2025-05,298.18,291.15,1.36,7.03,3335.0,-14152.32,-10817.32,994436.97,-4120430.99,-3125994.02,4.24,-7551.73,-66230.23,7064.83,955455.76,45932.56,64862.34,166244.07,-166244.07,12.0,9.0
2025-05-06,WHEAT,Spring Wheat,2025-05,298.56,292.74,1.36,5.82,3335.0,-14152.32,-10817.32,995690.93,-4142950.16,-3147259.23,4.24,-21265.21,-87495.44,6789.84,1012504.36,45699.96,64533.88,167319.87,-167319.87,12.0,9.0
2025-05-07,WHEAT,Spring Wheat,2025-05,301.02,297.0,1.36,4.03,3335.0,-14152.32,-10817.32,1003908.37,-4203193.75,-3199285.38,4.24,-52026.16,-139521.6,6386.18,953613.64,50548.17,71380.14,170003.35,-170003.35,12.0,9.0
2025-05-08,WHEAT,Spring Wheat,2025-05,297.54,297.23,1.36,0.31,7779.0,-14152.32,-6373.32,2314563.66,-4206465.77,-1891902.11,1.82,-14884.49,-154406.08,16800.45,1028069.56,50526.56,71349.63,117740.74,-117740.74,13.0,9.0
2025-05-09,WHEAT,Spring Wheat,2025-05,299.27,293.95,1.36,5.32,7779.0,-25446.96,-17667.96,2328052.45,-7480144.07,-5152091.62,3.27,59874.43,-94531.65,16850.92,1178207.55,54855.83,77463.08,280885.11,-280885.11,13.0,11.0
2025-05-12,WHEAT,Spring Wheat,2025-05,298.61,295.45,1.36,3.17,8577.0,-25446.96,-16869.96,2561195.12,-7518212.72,-4957017.6,2.97,-43218.35,-137750.0,18724.92,1208634.98,57625.11,81373.64,273462.83,-273462.83,13.0,11.0
2025-05-13,WHEAT,Spring Wheat,2025-05,295.15,292.79,1.36,2.36,8577.0,-25446.96,-16869.96,2531518.7,-7450727.39,-4919208.68,2.97,37808.92,-99941.08,18956.85,1205749.47,58376.81,82435.13,271275.62,-271275.62,13.0,11.0
2025-05-14,WHEAT,Spring Wheat,2025-05,299.26,294.98,1.36,4.27,8577.0,-25446.96,-16869.96,2566735.87,-7506446.05,-4939710.18,2.97,-20501.5,-120442.59,18125.67,1302196.23,58618.84,82776.91,272652.87,-272652.87,13.0,11.0
2025-05-15,WHEAT,Spring Wheat,2025-05,293.03,293.81,1.35,-0.79,8577.0,-33203.52,-24626.52,2513301.16,-9755659.03,-7242357.87,3.87,-23661.77,-144104.35,20538.9,1407500.01,58547.12,82675.63,387250.91,-387250.91,13.0,12.0
2025-05-16,WHEAT,Spring Wheat,2025-05,295.5,290.52,1.35,4.98,8577.0,-33203.52,-24626.52,2534520.65,-9646286.63,-7111765.98,3.87,130591.89,-13512.46,20605.6,1377381.92,75594.46,106748.54,380933.51,-380933.51,13.0,12.0
2025-05-19,WHEAT,Spring Wheat,2025-05,295.16,292.92,1.35,2.24,17974.0,-33203.52,-15229.52,5305241.79,-9726074.69,-4420832.9,1.85,-82704.24,-96216.7,42720.49,1416860.24,82384.27,116336.57,274094.06,-274094.06,13.0,12.0
2025-05-20,WHEAT,Spring Wheat,2025-05,300.38,297.59,1.35,2.79,20541.0,-33203.52,-12662.52,6170146.66,-9881168.33,-3711021.67,1.62,-61269.36,-157486.06,45683.36,1272064.5,85426.57,120632.67,247252.55,-247252.55,13.0,12.0
2025-05-21,WHEAT,Spring Wheat,2025-05,308.3,303.4,1.35,4.9,18916.0,-33203.52,-14287.52,5831878.46,-10073914.76,-4242036.3,1.76,-30020.63,-187506.69,41187.65,1386755.37,85382.65,120570.65,270420.6,-270420.6,12.0,12.0
2025-05-22,WHEAT,Spring Wheat,2025-05,304.19,300.12,1.35,4.07,16559.0,-33203.52,-16644.52,5037082.21,-9964990.62,-4927908.41,2.01,31103.72,-156402.97,36109.56,1500143.09,85837.78,121213.35,296766.24,-296766.24,10.0,12.0
2025-05-23,WHEAT,Spring Wheat,2025-05,300.87,299.17,1.35,1.7,19094.0,-33203.52,-14109.52,5744811.78,-9933613.29,-4188801.51,1.74,-23598.55,-180001.52,40575.18,1396505.88,84902.74,119892.95,266888.19,-266888.19,12.0,12.0
2025-05-26,WHEAT,Spring Wheat,2025-05,300.13,294.37,1.35,5.76,19094.0,-33203.52,-14109.52,5730644.03,-9774037.17,-4043393.14,1.74,145408.37,-34593.15,39730.74,1392920.55,98981.63,139774.07,259476.1,-259476.1,12.0,12.0
2025-05-27,WHEAT,Spring Wheat,2025-05,296.8,294.6,1.35,2.21,19094.0,-33203.52,-14109.52,5667175.58,-9781657.38,-4114481.81,1.74,-71088.66,-105681.82,37338.79,1419605.46,102941.55,145365.95,262395.85,-262395.85,12.0,12.0
2025-05-28,WHEAT,Spring Wheat,2025-05,298.04,293.52,1.35,4.53,18731.0,-33203.52,-14472.52,5582662.16,-9745797.58,-4163135.42,1.77,59536.36,-46145.46,36781.68,1438914.64,103986.47,146841.5,263983.39,-263983.39,11.0,12.0
2025-05-29,WHEAT,Spring Wheat,2025-05,299.51,299.0,1.35,0.51,18731.0,-23541.84,-4810.84,5610121.81,-7038963.08,-1428841.27,1.26,-154528.85,-200674.3,38316.31,1463359.24,116133.68,163994.83,127543.28,-127543.28,11.0,13.0
2025-05-30,WHEAT,Spring Wheat,2025-05,297.41,295.46,1.34,1.95,15038.0,-23541.84,-8503.84,4472421.5,-6955592.0,-2483170.5,1.57,43998.51,-156675.79,30975.53,1472418.1,117559.86,166008.77,168882.74,-168882.74,12.0,13.0
2025-06-02,WHEAT,Spring Wheat,2025-07,293.35,297.75,1.34,-4.4,15078.0,-21364.56,-6286.56,4423131.3,-6361255.01,-1938123.71,1.42,-114967.98,-271643.77,38008.34,848461.66,124388.9,175652.2,141137.5,-141137.5,10.0,6.0
2025-06-03,WHEAT,Spring Wheat,2025-07,292.97,291.45,1.35,1.52,15078.0,-21364.56,-6286.56,4417371.5,-6226733.06,-1809361.55,1.42,128762.16,-142881.61,36645.73,823425.82,134401.72,189791.52,134641.79,-134641.79,10.0,6.0
2025-06-04,WHEAT,Spring Wheat,2025-07,290.49,289.57,1.34,0.91,15078.0,-21364.56,-6286.56,4379978.06,-6186621.1,-1806643.03,1.42,2718.52,-140163.09,36670.25,885542.74,133037.63,187865.26,134131.93,-134131.93,10.0,6.0
2025-06-05,WHEAT,Spring Wheat,2025-07,287.67,287.16,1.34,0.51,15078.0,-21364.56,-6286.56,4337458.1,-6135089.78,-1797631.67,1.42,9011.36,-131151.73,36542.67,830780.53,132947.47,187737.94,133256.16,-133256.16,10.0,6.0
2025-06-06,WHEAT,Spring Wheat,2025-07,287.44,284.48,1.34,2.96,15078.0,-21364.56,-6286.56,4334020.32,-6077832.76,-1743812.44,1.42,53819.24,-77332.5,35141.46,776278.75,132582.57,187222.67,130530.83,-130530.83,10.0,6.0
2025-06-09,WHEAT,Spring Wheat,2025-07,284.08,283.85,1.34,0.23,15078.0,-21364.56,-6286.56,4283388.4,-6064377.36,-1780988.96,1.42,-37176.52,-114509.02,35673.52,798711.7,132313.22,186842.3,131883.33,-131883.33,10.0,6.0
2025-06-10,WHEAT,Spring Wheat,2025-07,284.85,282.12,1.34,2.73,15078.0,-21364.56,-6286.56,4294968.3,-6027446.58,-1732478.28,1.42,48510.68,-65998.34,35719.53,748845.56,132795.97,187524.01,129573.6,-129573.6,10.0,6.0
2025-06-11,WHEAT,Spring Wheat,2025-07,275.04,277.88,1.34,-2.84,15078.0,-21364.56,-6286.56,4147053.12,-5936694.2,-1789641.08,1.42,-57162.8,-123161.14,38652.86,833505.02,134353.85,189723.92,130952.59,-130952.59,10.0,6.0
2025-06-12,WHEAT,Spring Wheat,2025-07,277.83,276.84,1.34,0.98,12562.0,-21364.56,-8802.56,3490075.34,-5914650.25,-2424574.91,1.7,64081.42,-59079.72,31385.19,835047.56,136041.9,192107.66,156129.5,-156129.5,9.0,6.0
2025-06-13,WHEAT,Spring Wheat,2025-07,281.88,278.61,1.34,3.27,12562.0,-21364.56,-8802.56,3540951.44,-5952439.88,-2411488.45,1.7,13086.47,-45993.26,30343.65,827102.47,127013.7,179358.74,155983.94,-155983.94,9.0,6.0
2025-06-16,WHEAT,Spring Wheat,2025-07,275.01,273.36,1.34,1.65,9675.0,-21364.56,-11689.56,2660702.4,-5840216.12,-3179513.72,2.21,25922.82,-20070.44,23353.61,877697.82,123347.83,174182.09,185582.71,-185582.71,8.0,6.0
2025-06-17,WHEAT,Spring Wheat,2025-07,275.22,276.58,1.34,-1.36,9675.0,-21364.56,-11689.56,2662753.5,-5908924.55,-3246171.05,2.21,-66657.32,-86727.76,24192.68,881724.45,123770.44,174778.87,188936.09,-188936.09,8.0,6.0
2025-06-18,WHEAT,Spring Wheat,2025-07,277.87,282.53,1.34,-4.66,5231.0,-21364.56,-16133.56,1453537.97,-6036035.13,-4582497.16,4.08,-101471.84,-188199.6,14312.53,835652.56,129233.26,182493.03,243660.24,-243660.24,7.0,6.0
2025-06-19,WHEAT,Spring Wheat,2025-07,285.34,285.55,1.34,-0.21,5231.0,-21364.56,-16133.56,1492613.54,-6100735.57,-4608122.03,4.08,-25624.86,-213824.46,13908.17,769543.66,128969.31,182120.29,245332.24,-245332.24,7.0,6.0
2025-06-20,WHEAT,Spring Wheat,2025-07,282.72,280.29,1.34,2.43,10183.0,-21364.56,-11181.56,2878897.03,-5988225.52,-3109328.49,2.1,98783.9,-115040.56,27243.16,862160.22,133958.69,189165.91,184255.39,-184255.39,6.0,6.0
2025-06-23,WHEAT,Spring Wheat,2025-07,281.58,281.75,1.34,-0.17,10183.0,-21364.56,-11181.56,2867308.77,-6019430.6,-3152121.82,2.1,-42793.33,-157833.89,24740.58,860076.79,122878.37,173519.16,186279.18,-186279.18,6.0,6.0
